The results are ordered in the same order as in c_rc_df (according to protein name),,,,,,,,
pos_1_res4_nt,pos_2_res4_nt,pos_3_res4_nt,pos_1_res7_nt,pos_2_res7_nt,pos_3_res7_nt,pos_1_res12_nt,pos_2_res12_nt,pos_3_res12_nt
0.084608864,0.730452526,0.977975273,0.173538922,-0.22320943,0.987963719,0.11962457,-0.970039288,0.972213086
0.236628336,0.528809323,0.915772502,0.41928218,0.193147921,0.934845938,0.199897138,0.694779412,0.923153838
0.953522982,0.332012749,-0.565432626,0.793342803,-0.629501931,-0.72555105,0.877013574,0.1878087,-0.436507872
0.998758619,0.346055829,-0.642357586,0.996983047,0.262686368,-0.611713201,0.999825041,0.216524273,-0.385521521
-0.177972147,0.379685316,0.987751677,0.290012791,0.601266634,0.991839224,0.040543881,0.766809624,0.973243656
0.780004648,0.945155013,0.999209413,0.898027237,0.982610954,0.993348505,0.784139258,0.983416399,0.985533166
0.683316934,0.77166674,0.993256274,0.969114897,0.568008144,0.969770798,0.611236196,0.502603969,0.98782721
-0.213972119,0.457874522,0.91837265,-0.071961714,0.614574125,0.928361946,-0.384961342,0.685714432,0.897209199
0.98837061,0.895642925,0.231696933,0.972290935,0.695798951,0.701579171,0.941719857,0.840770578,0.485545262
0.772360467,0.925658433,0.914070643,0.937570205,0.99325975,0.837300266,0.604088964,0.981277914,0.931745917
0.999207561,-0.534857166,0.32569538,0.999187078,-0.438408007,0.606106862,0.999822088,-0.335800585,0.767373518
-0.69697049,0.625396669,0.992287126,-0.674483999,0.713916865,0.985732847,-0.728612001,0.725732319,0.98155359
0.426629105,0.983743007,0.215214933,0.326429227,0.975172297,-0.032028103,0.385255904,0.988745107,-0.207848993
0.454225803,0.927202668,0.45521852,0.015666105,0.957502271,0.389684053,0.221295284,0.913245989,0.964573911
0.026346231,-0.028889893,0.415926145,0.068636295,0.055828305,0.522352356,0.0407409,0.006100389,0.513594475
0.166589981,0.949672171,0.33458879,0.056696078,0.964475113,0.972266843,0.154093108,0.963214473,0.9717184
-0.543891996,0.976684719,0.978501283,-0.236560731,0.981484911,0.99179392,-0.251555876,0.98670933,0.998269875
0.995332155,0.771315363,-0.331468812,0.998781404,0.835554769,0.815977979,0.988672467,0.593870602,0.746354662
0.359983542,-0.421121283,0.865412633,0.176373804,-0.184791574,0.847004291,0.21567342,-0.180252667,0.890111652
0.997322994,0.245701734,0.126999012,0.995752194,0.287672716,-0.100523722,0.999104111,0.552578846,0.127194697
-0.631632702,0.771777596,0.110245641,-0.394411154,0.21508931,-0.314031941,-0.500556717,0.10515779,-0.102882415
-0.852015694,-0.137387986,0.933797076,-0.551224687,-0.144755089,0.97298374,-0.503438031,-0.160996463,0.984070032
0.650169332,-0.017912831,0.812902936,-0.207299887,0.222512,0.652097646,0.113821412,0.368243159,0.598827538
0.878904668,0.320211834,0.625607236,0.918071802,0.835102688,0.320502049,0.77941888,0.938192965,0.327117593
0.983162598,0.914217052,0.99273912,0.961123762,0.923764881,0.97021405,0.708400138,0.919811605,0.994942342
0.825926634,0.897449617,0.889099892,0.945304976,0.931151939,0.998596826,0.913355999,0.915229572,0.915436757
0.999820554,-0.483074333,0.999682745,0.999418184,-0.355468241,0.999170211,0.99930843,-0.69096341,0.999241316
0.998665848,0.997197435,0.994634626,0.999857398,0.993342271,0.999836283,0.99887158,0.717975563,0.97451994
0.999704329,0.861433396,-0.178504652,0.999434634,0.864375474,-0.468946786,0.998448639,0.888325692,-0.491286152
0.999588102,0.979396514,0.018696209,0.998264743,0.998518059,-0.054489012,0.998525861,0.907260401,-0.417102438
0.998704532,0.97554163,0.545624628,0.993407532,0.997268548,-0.488875366,0.993767921,0.543833623,-0.387554094
0.999291895,0.799785837,-0.102579669,0.994846572,0.860090132,-0.05111428,0.992175928,0.848615656,-0.281999934
0.999578648,0.975025367,0.047542258,0.998712131,0.999249352,-0.04543063,0.997330881,0.99407364,0.383967239
0.129479447,-0.285310291,-0.624863484,0.140186749,-0.428628826,-0.537459311,0.138868669,-0.301810358,-0.493640699
0.989432224,0.993061742,0.330145388,0.989028216,0.992694566,0.896359391,0.995192164,0.996149577,0.719027002
0.001133663,-0.588559244,-0.126353843,0.444335528,-0.523425726,0.005744989,0.604244127,-0.289737207,0.032008072
0.881705153,0.434444469,-0.222940217,0.375043951,0.272195893,-0.444487649,0.937467262,0.521038621,-0.623160407
0.999904484,0.95884643,0.839317203,0.996273632,0.985370636,0.537354496,0.99754212,0.995535939,0.420261963
0.419381163,0.746333558,0.213701459,0.090350497,0.924540879,-0.46681369,0.306219391,0.863910646,0.863527498
0.748754001,-0.091383734,0.684794793,0.363301598,-0.056571143,0.338650286,0.707127834,0.17417221,-0.043439843
0.518097536,0.99537704,0.997250665,0.24381511,0.994601221,0.99626777,0.482699334,0.990501021,0.983931308
0.712165526,0.996302363,0.982780245,0.853056881,0.886773792,0.986951402,0.963155277,0.994868374,0.987506379
-0.091541607,-0.672636764,0.915095164,0.781691113,-0.597441547,0.95637178,-0.632757339,-0.598497836,0.881579497
-0.431460871,-0.125287121,0.9996392,-0.612846537,-0.023724126,0.900691855,-0.782597392,0.0471385,0.997514954
0.998640765,0.996862905,0.990197805,0.997831283,0.987743883,0.405771118,0.996701821,0.961070725,0.986863425
0.999729975,0.984862976,-0.312199898,0.999980417,0.996679829,-0.31458976,0.999544431,0.980361033,-0.231978756
0.925755328,0.974825918,0.743919506,0.882931567,0.944353168,0.913957165,0.95937741,0.977718804,0.856632787
0.211469631,-0.223536392,0.250262043,0.340263539,-0.326895824,0.416927382,0.302638238,-0.433054776,0.750038111
-0.087074162,0.971474106,0.998228575,-0.208948469,0.996575453,0.997950091,0.125100316,0.884205005,0.996164742
-0.463048667,0.96798274,0.695920853,-0.604888592,0.991532244,0.732780394,-0.585640684,0.892406648,0.738731898
0.734492429,0.916175584,0.504588161,0.888474621,0.931159844,0.553730125,0.578605069,0.941940908,0.463679184
0.432870841,0.173683883,0.905330285,0.448621094,0.11790581,0.900395796,0.501523354,0.412731944,0.900813511
-0.259791907,0.969903295,0.529183103,0.153295493,0.984398685,0.219828818,-0.12332113,0.98042473,0.351557859
0.705921837,0.994013907,0.767433701,0.907555458,0.967115599,0.608325884,0.916087529,0.989675408,0.242551555
0.823689518,0.8645227,0.992407269,0.735976158,0.979439746,0.998564046,0.82256641,0.918446827,0.988127922
0.602771421,0.964625248,0.417244172,0.823542592,0.926960678,0.452395903,0.838558329,0.976532223,-0.11116522
0.286554161,-0.199903717,0.450218532,0.993378127,-0.418159625,0.858467043,0.982142847,-0.856922327,0.60396525
0.731556819,0.979100737,0.306195794,0.665060455,0.943565245,0.434560063,0.642110664,0.993816025,0.172186271
0.469859122,-0.269850612,0.663077535,0.162757738,0.018767899,0.69423161,0.175579002,-0.219100903,0.857212795
0.956594725,0.03793763,0.754737792,0.956712,0.157950863,0.317412641,0.912751219,0.222915623,0.545011458
0.939580381,-0.352329878,-0.665624575,0.762503724,-0.76385718,-0.697434969,0.961954838,-0.707007162,-0.526448758
-0.929528594,-0.733736692,-0.231240375,-0.531784797,-0.484376392,0.03862318,-0.486673375,-0.512138973,0.807146918
0.755660519,0.983774073,0.776119028,0.81133675,0.945006591,0.714849148,0.76373804,0.987454788,0.578796243
0.999987153,0.970351807,0.988063229,0.985361561,0.925189619,0.996486063,0.994947343,0.984153819,0.998716268
0.883869031,0.937532613,0.897407825,0.872198817,0.982640633,0.88240895,0.948383697,0.929203011,0.900040282
0.989129044,-0.514432005,-0.018730283,0.994105011,-0.786625028,-0.294176198,0.995177444,-0.607361244,0.204370412
0.968613837,-0.548242175,0.056401668,0.721852844,-0.676230913,0.103170236,0.773947016,-0.740158825,-0.403567252
-0.711384818,0.896409824,0.417771461,-0.716475437,0.902725306,0.294087129,-0.724115309,0.884853553,-0.417902827
-0.132902986,-0.579512561,0.266328649,-0.123837481,0.421203674,0.356490213,-0.14796241,-0.840922717,0.216484641
0.320552861,0.989238019,-0.47589232,-0.058496497,0.849870299,-0.865753309,0.440227339,-0.742872893,0.460324139
0.672721921,0.377995906,0.558279435,-0.086499736,0.807679348,0.052175228,0.119042587,-0.385788377,0.249364905
0.328015953,-0.03640317,0.65334259,0.451869074,0.909970635,0.291050827,0.094864873,-0.494641238,0.912053407
0.17075513,0.995083758,0.996012098,0.624730288,0.95500013,0.99602646,0.680941525,0.99907088,0.997581968
0.479314799,0.9541556,-0.443167628,0.448572517,0.864283379,-0.257584234,0.493489025,0.819832861,-0.371016155
0.090717843,0.994570817,0.993150953,0.450141609,0.994790697,0.992770961,-0.006390335,0.989511411,0.992228217
0.197166589,0.997322116,0.98925194,0.632467168,0.967262257,0.993254784,0.557918668,0.996361967,0.984183372
0.757579461,0.619317545,0.823276034,0.336005002,0.572323051,0.843497489,0.732989491,0.145684998,0.543217443
-0.380278437,-0.320836175,0.229200021,-0.151438295,0.891544139,0.592841876,-0.229313272,-0.460132104,-0.391786262
-0.253169049,-0.165358591,-0.985517176,-0.163618064,-0.129618759,-0.921629496,0.840098029,-0.01137261,-0.492900983
0.925278641,-0.725091626,0.889270169,0.833411328,-0.826321942,0.885026681,0.950628978,-0.987475985,0.908439964
0.374358417,-0.276090333,0.866019471,0.348570767,-0.487268746,0.943248747,0.394769726,-0.372706244,-0.450014459
0.999228345,0.877755052,0.636794305,0.999311038,0.840100383,0.416822693,0.997926843,0.471525473,-0.085794088
0.999512348,0.964844409,0.526168729,0.998688129,0.938866298,0.539166928,0.999857433,0.980659578,0.533612293
0.561913891,0.91822192,-0.825664861,0.567545029,0.858681264,-0.165859486,0.585793273,0.573288455,0.768499951
0.997201681,0.888475532,0.924991664,0.997597429,0.998836111,0.901287887,0.99832816,0.990920095,0.767402384
0.344851129,0.212170064,0.979723863,-0.535541056,-0.537533359,0.998214216,-0.825523252,0.033011109,0.998487317
-0.662867562,0.999853139,0.954863357,-0.47659674,0.969101738,0.997443182,-0.462295358,0.997282386,0.984293693
0.004880276,0.40233722,0.019729579,0.752490191,-0.032029803,-0.186871498,0.965025955,0.348604887,0.006029158
0.535984017,-0.376113996,0.947835176,0.434250081,0.326200732,0.962580015,0.711994401,0.526488945,0.975943578
0.518048647,-0.061751774,0.989800029,0.41823713,0.39205473,0.994477042,0.701002117,0.608204173,0.989559006
0.552038131,-0.083008059,0.995700011,0.556140046,0.518053349,0.999084878,0.524328058,0.615163511,0.974608788
0.207425755,0.999333226,0.995280244,-0.447119062,0.995855503,0.99807679,0.384030533,0.99959613,0.980034295
0.992221052,0.994009599,0.995410388,0.988652017,0.995631089,0.99847094,0.993801961,0.975668197,0.977624763
-0.118735661,0.039529461,0.930144168,0.059775189,-0.009111827,0.941308821,-0.197133857,0.025096115,0.952201976
-0.529970817,0.177671655,0.94067358,-0.514645995,0.17353893,0.935969638,-0.396595343,0.137055331,0.919292395
0.784110582,0.809727091,0.156212894,0.710823626,0.770044651,-0.026476385,0.684730081,0.785115766,0.160451711
0.990593194,0.967043708,0.178205686,0.997334898,0.994852999,0.244628719,0.997088901,0.978028961,0.496463623
0.400949152,-0.831457954,0.990600649,-0.19110826,-0.349771581,0.997144979,0.03605041,-0.370666866,0.980414119
0.999712027,0.96859094,0.999282005,0.999996793,0.999377584,0.998989223,0.999990698,0.988590131,0.995649812
0.016569782,-0.80380403,-0.20422791,-0.187074698,-0.274766553,-0.235219424,0.206543316,-0.644091779,-0.244914114
-0.118479335,0.657694863,0.742474819,0.268956934,0.730478667,0.932405187,-0.099735722,0.870467106,0.810865989
0.461483222,0.999825115,0.993121845,0.480596445,0.99773811,0.821453612,0.802858738,0.999828384,0.956407194
-0.2092409,0.961433863,0.478212834,-0.140663032,0.977894309,0.945422177,-0.115563608,0.954922736,0.801657191
-0.274515406,-0.817733571,-0.195577154,-0.295670498,-0.522459147,-0.350913587,-0.356343642,-0.500600888,-0.152447792
0.248604697,0.925641354,0.472304697,0.410084399,0.95978888,0.772205171,0.351461024,0.904398012,0.585794155
0.51386396,0.011157971,0.935696203,0.336178034,0.109573435,0.900710762,0.643048302,-0.333369132,0.968106151
-0.403237898,-0.553050823,-0.097753956,-0.053496297,-0.463914601,-0.455290257,0.120694136,-0.482340176,-0.444198135
-0.489050266,0.823766992,-0.28971057,-0.837851413,0.972278143,-0.30604009,-0.527038126,0.952347642,-0.338786953
0.555666969,0.858985129,0.9987909,0.437268367,0.979694727,0.996420282,0.71558713,0.946222455,0.999954854
0.972687267,0.940037177,0.998536457,0.942175043,0.894905927,0.998299713,0.908538338,0.928381324,0.999904994
0.327422809,0.887797836,0.996521837,0.33281771,0.99340366,0.975802881,-0.070101512,0.988526047,0.994779679
0.917605579,0.939546743,0.998016033,0.869749388,0.39815901,0.983422239,0.729011639,0.5592332,0.999001884
0.782656102,-0.623186691,0.690109753,0.871943153,-0.442946784,0.083226189,0.683644381,-0.579749403,0.610627599
-0.104663488,0.955304484,0.995299147,-0.20750311,0.985008745,0.976531435,-0.421555566,0.998110724,0.998414693
-0.457242435,0.631346474,0.882212149,-0.746156652,0.52874151,0.144685803,-0.333956633,0.516952184,0.827373309
0.663351113,0.918043566,0.791439617,0.962961119,0.883608966,0.135421237,0.943864116,0.950248505,0.217925749
0.979483627,0.983958149,0.416478432,0.989560403,0.860995523,0.989012852,0.986828515,0.961595349,0.660973682
0.99890073,0.91979785,0.99579975,0.999006525,-0.190151134,0.970351916,0.99518614,0.947575819,0.995497613
0.847338253,0.970405643,0.576946998,0.89647451,0.723629551,0.99496283,0.896631545,0.934350969,0.640637685
0.995781775,0.947867817,0.993723383,0.994347663,0.952163369,0.998454923,0.983246966,0.88711283,0.996596571
0.685775726,0.997972011,0.996316934,0.57560766,0.988036695,0.995658509,0.67355211,0.983905997,0.996703786
0.518530292,0.123428036,0.992704934,0.695771497,0.649975249,0.993498615,0.574622821,0.646958374,0.989662163
-0.420882868,0.992179107,0.999551524,-0.353286502,0.999235091,0.992977392,-0.374158531,0.984277226,0.993445605
0.30309735,-0.265226183,-0.20444778,0.075392751,-0.252143947,-0.338957174,0.677173526,-0.331091695,-0.044514214
0.392584637,0.665394124,-0.575808452,0.397513078,0.881131999,-0.960052344,0.616117537,0.352589779,-0.862904902
0.693024758,0.135419371,0.993759022,0.874350691,-0.056711498,0.994796008,0.777129252,-0.154380737,0.987353515
-0.738400379,0.995400397,0.999353753,-0.298833457,0.996333252,0.996914194,-0.450977192,0.976373127,0.999101929
0.999512607,0.992727882,0.37358381,0.995716119,0.762151136,0.664888182,0.998905403,0.948974939,0.892631411
0.381304717,0.655185551,0.339636403,0.437612283,-0.147505536,-0.443031063,0.35218571,0.916027237,-0.913148992
0.926781373,0.984244197,-0.311236665,0.883544945,0.969615798,0.841428198,0.752607754,0.927022625,0.849406785
-0.689074877,0.584363504,0.990453786,-0.795630076,0.899861726,0.986814262,-0.56208887,0.95960838,0.963781241
0.993221471,0.993718434,-0.739925974,0.871129934,0.923523768,-0.525075105,0.99648767,0.972466397,-0.600589859
0.914083951,0.951323833,-0.202498404,0.926671524,0.917944828,0.228853333,0.901939983,0.988755056,0.938758949
0.998458602,0.86136886,0.714841467,0.999555185,0.992592764,0.909187882,0.999391548,0.997664663,0.962575694
0.780077812,0.643646763,0.921174175,0.944374246,0.362907964,0.952499449,0.926467212,0.373552645,0.885125374
0.927994129,0.019359975,0.948551743,0.838971751,0.139675904,0.985983868,0.847879545,-0.025464481,0.97896448
0.99910427,0.948719898,0.326273095,0.999521682,0.984494251,0.181642437,0.99575608,0.990607719,0.832350523
0.132863245,-0.151530637,0.905278594,0.075024755,-0.227020888,0.914510142,-0.122852648,-0.425000467,0.852902324
-0.12157782,0.441245207,0.686643797,-0.093659551,0.599242514,0.754063823,0.082252982,0.580351197,0.764044656
0.600943151,0.839588759,0.12663704,0.58489827,0.818970101,0.440048043,0.45714137,0.767646384,0.216324244
0.016832236,0.376215916,0.999327806,-0.018442439,-0.016592383,0.996629032,0.060644966,0.561869703,0.97914153
0.813546471,-0.142425392,0.999607388,0.957258747,0.144588956,0.9965585,0.972902687,-0.451800122,0.99958021
0.998284655,0.97875939,0.999689732,0.999700797,0.99557599,0.996726771,0.997360665,0.998678353,0.999264254
0.999327333,0.249118621,0.409596331,0.998113363,0.201381152,0.777815698,0.9884506,-0.374797809,-0.114794205
-0.852484705,0.767898802,0.980015505,-0.973269688,0.934048212,0.994354577,-0.963070305,0.843476107,0.995257363
0.99223668,0.902588802,-0.313597899,0.999482667,0.602814195,-0.376024561,0.98546642,0.988029948,-0.35673322
0.422246718,0.996617665,-0.910876777,0.022405866,0.918349725,-0.990290717,0.071433012,0.913950504,-0.890494496
-0.32522168,0.738980412,-0.337870163,0.043055453,0.486275228,-0.035610602,0.112876518,-0.258362471,0.254475148
0.110209779,0.656255408,0.9997968,0.713577723,0.460197731,0.980668602,0.217582392,0.471431258,0.987028545
-0.682786593,-0.618644995,0.713350805,0.134753242,-0.792263142,-0.096828712,0.010271523,-0.493539507,0.593900228
0.94603735,0.092208159,0.99959675,0.998644139,-0.021493141,0.99915047,0.998201097,0.023442852,0.998323128
0.08154346,0.992864339,0.998455108,0.837891489,0.999862811,0.999878339,0.434965605,0.996849409,0.996285582
0.585143549,0.921766577,-0.112586403,0.534920125,0.913585969,-0.278342244,0.648699854,0.946247493,-0.129826442
-0.429001789,0.990632107,0.654326436,-0.642187493,0.997685032,0.815416618,-0.549520152,0.978797849,0.746066895
0.848599603,0.97317873,0.680055999,0.871831646,0.898062225,0.446149836,0.867424561,0.98372276,0.499970407
0.564007633,0.653809829,0.927017363,0.520563662,0.260504404,0.861379569,0.726857615,-0.168928699,0.901435063
0.978355659,0.978778845,0.526893361,0.971917814,0.994829381,0.882358268,0.975066904,0.983890531,0.655886591
0.930875103,0.779552396,0.973355778,0.940994911,0.972931354,0.840389311,0.853123514,0.997563866,0.940300764
-0.514532192,-0.148033014,0.608359614,-0.104679855,-0.289976094,0.215175229,-0.741655391,-0.299760698,0.594217185
0.449136568,-0.62571391,0.997403179,0.930459875,0.239353767,0.991020094,0.88081774,-0.355219066,0.987922209
0.472564201,-0.475280732,0.998858688,0.93210941,0.836558887,0.992372937,0.618307341,0.455403503,0.993104626
0.998748779,0.471006378,0.172228907,0.99947543,-0.043166691,-0.208825276,0.999778882,0.856741693,-0.475739538
0.673937776,0.178199761,0.886505805,0.771103625,-0.013085433,0.892495735,0.867198294,0.46793043,0.060002246
0.762707857,-0.481918877,0.989731686,0.940111931,-0.469828721,0.998603675,0.97491114,-0.49477733,0.994116999
0.067869711,0.491937766,-0.240001671,0.182117504,0.347057088,0.477151428,0.233169776,0.480023607,0.663143522
0.99929088,0.990970301,-0.403304798,0.999743191,0.943604697,0.626258183,0.990209826,0.962545169,0.81317082
0.635133818,0.999390716,0.03785586,0.48576328,0.920054023,0.67333368,0.3716912,0.935871357,0.870980082
0.676170552,0.996606496,0.997888787,0.631830875,0.971816369,0.999707212,0.774512097,0.965247766,0.99746719
-0.427955854,0.972748473,-0.694977507,-0.63995234,0.990234687,-0.520808539,-0.668272776,0.957446882,-0.343890963
0.994226691,0.975811447,0.992242274,0.999987249,0.985968295,0.995637134,0.995557154,0.948343119,0.997420777
0.988313039,0.998649275,0.992364876,0.999238804,0.99773473,0.992835218,0.912888514,0.986547624,0.996720177
-0.552473461,0.706708628,0.134062181,-0.614895052,0.898197866,-0.461146294,-0.988200005,0.500471377,-0.467215451
0.169070694,0.998842052,0.422432421,0.003731711,0.994612605,0.496779406,-0.077411543,0.480347319,0.454276658
0.646561658,0.986938067,0.999821199,0.772369783,0.948461969,0.997052888,0.696774728,0.459116616,0.963975723
0.851405703,0.998476753,0.996050701,0.870141004,0.995874725,0.983392282,0.821757168,0.547082587,0.958012734
-0.930450762,0.589392417,-0.580746558,-0.68680652,-0.018882631,-0.671410557,-0.952147122,0.135444177,-0.536139403
0.807151664,0.987053715,0.970571084,0.322301065,0.981468549,0.985877872,0.686703376,0.985297156,0.990768774
-0.831237534,0.874289817,-0.41930938,-0.848519917,0.705126978,-0.417346512,-0.734041224,0.064970866,-0.352393096
0.59073054,0.939526258,-0.359399374,0.995586715,0.986831607,-0.376038666,0.977578136,0.918930215,-0.266359369
-0.555250509,-0.565694439,0.831885274,-0.527281401,-0.609738505,0.693161693,-0.443896093,-0.29042958,0.847988487
0.999973273,0.963094748,-0.096244185,0.999251731,0.821522161,0.134366559,0.999672305,0.994442561,-0.03322589
0.671612411,0.965121388,0.40374893,0.461548663,0.995122304,0.735745171,0.629386997,0.956259435,0.630853511
0.474996685,0.990773583,0.979301064,0.390660717,0.966535051,0.978416222,0.002854921,0.991755059,0.948341789
0.873200269,-0.573619062,0.969828329,0.758134392,-0.802574765,0.725854588,0.809463567,-0.405003158,-0.439906869
-0.498945637,0.105046497,-0.216164394,-0.235320589,0.219741088,-0.206803579,0.402110989,-0.233262735,-0.31499293
0.467227201,0.98261363,0.988498366,0.514760459,0.951679676,0.990941834,0.622728666,0.942153729,0.998797694
0.739482451,0.969179636,0.999125467,0.867453991,0.985948031,0.998807303,0.991884368,0.924826077,0.993968795
0.435554674,-0.153822538,0.988712597,0.389311943,0.012746154,0.99496372,0.721464528,-0.402653263,0.976562854
0.896103414,0.818830474,0.137582063,0.79347742,0.871120328,-0.11742484,0.965441865,0.694428398,0.430144349
-0.094500512,0.997720469,0.100022518,-0.23409499,0.638652283,0.50292106,-0.208106587,0.707300297,0.345613978
0.605996397,0.874812065,0.995910639,0.766657502,0.838508377,0.998660151,0.961710351,0.936874485,0.992815816
-0.498584168,0.844807656,-0.652976143,-0.041727686,0.906145554,-0.40056555,-0.540754293,0.849030251,-0.594349853
0.998903518,0.591846887,0.642319832,0.984529365,0.070509229,0.459063128,0.970157182,0.302048801,0.784872546
0.910621913,0.992524085,0.990420834,0.968099214,0.972866273,0.982277339,0.500838032,0.91891826,0.999384494
0.798366871,0.832684793,0.987063249,0.740731321,-0.571392628,0.97911326,0.623984411,0.484116436,0.999116884
-0.437004514,-0.650152192,-0.964091815,-0.476517703,-0.187849503,-0.365011875,-0.455522863,-0.062959593,-0.639102573
0.994820833,-0.422630294,-0.881176123,0.997443827,-0.798073178,-0.015864528,0.973270759,-0.477462365,-0.518209702
0.349047159,0.943699189,0.786875823,0.277777851,0.986609178,0.995364319,0.178385756,0.975287656,0.951338529
0.480117588,0.981749189,0.992738155,0.316130717,0.972922748,0.958755329,0.003900712,0.995629009,0.975716356
0.634565368,0.960272195,-0.207962161,0.474110248,0.985817452,-0.172611664,0.732963218,0.995155374,-0.240647951
0.975292002,0.982331264,0.998794903,0.963133461,0.989377991,0.997007836,0.332457536,0.992260167,0.995801303
-0.526685922,-0.560177367,-0.420361339,-0.267166909,-0.576354979,-0.457396317,-0.428931731,-0.594414063,-0.463264967
-0.692059298,0.98324281,-0.571781197,-0.917991319,0.993539909,-0.923542601,-0.992032538,0.98665604,-0.89305215
0.100485344,-0.137661986,-0.287662434,0.16625957,-0.247869953,-0.36598281,0.200515506,-0.073320909,-0.381865812
0.948107987,-0.334909762,0.641807981,0.746712912,-0.399352994,0.41631189,0.747251063,-0.408078905,0.136084522
0.53382586,0.605128813,0.991868865,0.817095203,0.679838109,0.994932946,0.808328664,0.982952029,0.978457411
0.617327864,-0.485533257,0.983528441,-0.28706794,0.619236653,0.982242706,0.262702423,0.829112746,0.986971351
0.100144892,0.965764472,0.095323643,0.130320995,0.999725382,0.048416338,0.105742043,0.991526707,0.248977722
0.553797418,0.494345007,0.964909672,0.663029825,0.564949959,0.982688919,0.667894786,-0.053326899,0.989478617
0.047579922,0.291813161,0.993273625,-0.010685057,0.522515683,0.98875886,0.196399093,0.652773375,0.988068866
-0.186530055,0.910270987,0.995946142,-0.666079247,0.879028327,0.988316384,-0.168168366,0.843913205,0.975072205
0.852594215,-0.097511131,0.974636963,0.89648993,-0.129428065,0.98904746,0.957500481,-0.087204648,0.960197899
0.996390675,0.963791019,0.993916694,0.997681012,0.9748972,0.998491241,0.996744096,0.994562146,0.997661927
0.999971092,0.3763511,0.783514808,0.997271214,0.314020229,0.966369405,0.999439582,0.451349781,0.831863485
0.999800239,0.762963298,0.710922432,0.998644724,0.983549033,0.787855573,0.999425503,0.836653891,0.67582436
-0.182001492,0.958140584,0.997601378,-0.168621568,0.870705163,0.989433171,0.056461531,0.983625826,0.992754291
-0.099516528,0.998822714,0.991517886,-0.130732976,0.972315747,0.995912423,-0.105891488,0.995220435,0.989189985
-0.658515055,0.979674815,0.994578651,-0.435061967,0.929403006,0.999154375,-0.657691643,0.967951162,0.994457702
-0.770802765,0.989575365,0.999871704,-0.458028251,0.991663477,0.994119497,-0.370901998,0.993438761,0.996871201
0.990151915,0.974837531,0.554256008,0.984970474,0.953440315,0.053366601,0.517295169,0.932421771,0.254340549
0.676334901,0.098110166,0.999605165,0.708032502,0.146099553,0.982031432,0.866157688,0.169597291,0.998210368
0.998965869,0.989188556,0.901111978,0.999974708,0.982559962,0.872001484,0.988955466,0.892019562,0.824708635
-0.519029808,0.685852605,0.484258136,-0.465887417,0.555253338,0.769461881,-0.319718417,0.72329354,0.872519322
-0.390234873,-0.598998007,0.997457998,-0.394915532,-0.586942194,0.232729286,-0.398109532,-0.122008537,0.272138024
0.320754481,-0.559157375,0.999441627,0.218863096,0.037528735,0.997814852,-0.066123811,-0.59283911,0.999447582
0.740026324,0.992828578,0.652297602,0.541683407,0.982388069,0.751689241,0.979231849,0.984140487,0.37087596
-0.32460078,0.963536472,-0.342846698,-0.305451939,0.987673797,-0.364398829,-0.393335461,0.930018577,-0.296999599
0.80962035,-0.179359177,0.987923887,-0.119314372,-0.066824461,0.999899087,0.301279071,-0.253993472,0.992297423
0.694697005,0.989453575,0.985552133,0.724465671,0.967377723,0.999576368,0.584525122,0.991721218,0.991145011
-0.787085445,0.962708946,0.395934629,-0.809973737,0.993398671,0.515815713,-0.897692607,0.95298633,0.853918134
-0.551634699,-0.399177562,-0.294338474,-0.3900472,-0.492232037,-0.383056334,-0.773694603,-0.36918593,-0.544947574
0.909500103,-0.858524911,0.973124281,0.516266962,-0.391765237,0.991839076,0.658684109,-0.291868673,0.995227903
0.196552682,0.832239251,0.962915103,-0.099134031,0.926762457,0.946288421,-0.193907602,0.979708414,0.931539991
0.82028198,0.983801377,0.990016925,0.534084963,0.977919509,0.998368266,0.774931958,0.912661396,0.999481171
0.756232059,0.098585897,0.993027,0.647573298,0.170398323,0.973856767,0.777925809,-0.176957594,0.992926732
0.972422654,-0.390408482,-0.056309841,0.966703841,-0.602514065,-0.233946336,0.945410703,-0.973211931,-0.131687759
-0.976470533,-0.050004453,0.967320932,-0.927367168,-0.059048455,0.153816041,-0.688548248,-0.243321944,-0.217757064
0.862606491,-0.761896204,-0.390887652,0.802870756,-0.715515016,-0.055333878,0.757660206,-0.656113314,-0.207987403
-0.549216217,-0.448805668,0.995753608,-0.398351185,0.628913108,0.978061717,-0.293390263,-0.953492526,0.980335978
-0.666669952,0.988193309,-0.297023654,-0.711348414,0.975670134,-0.29033858,-0.611384983,0.990299673,-0.200987575
-0.328240961,-0.462586306,0.700666945,-0.293888084,-0.608448814,0.330554115,-0.316807029,-0.439624906,0.106247064
-0.153849793,0.392013303,0.698122502,-0.152971416,0.562103279,0.190215755,-0.113013381,0.980786574,0.027638538
0.489907665,0.033622592,-0.582593477,0.891881631,0.109827182,-0.614006124,0.913510291,0.089448386,-0.401681128
0.990481732,0.889694306,-0.597378504,0.983114128,0.783540917,-0.767664545,0.98374285,0.939757875,-0.643358355
0.460552649,0.699735053,0.665898365,0.784731673,0.578304262,0.64059876,0.704788402,0.876695067,0.5592444
0.059234918,0.998936384,0.991517237,0.250889779,0.997721047,0.993347236,0.565098832,0.989015756,0.997688237
0.793391039,0.999490205,0.99782539,0.887005496,0.996762823,0.998742233,0.654208392,0.973442161,0.999994723
